review_id,created_at,channel,customer_type,product_category,product,verified_purchase,rating,review_text,sentiment
REV-110870,2025-12-16 10:22:00,website,new_customer,fashion,running shoes,yes,3,average experience — this running shoes was my recent purchase. I ordered after reading other reviews. honestly,neutral
REV-113036,2025-12-31 03:25:00,mobile_app,premium_customer,beauty,face wash,yes,5,My experience with the face wash was quality feels premium. I needed it for work. still,positive
REV-113683,2026-01-04 11:40:00,mobile_app,new_customer,electronics,smartphone,yes,5,quality feels premium — this smartphone was my recent purchase. I purchased this for daily use.,positive
REV-114653,2025-08-15 06:49:00,website,returning_customer,electronics,laptop,yes,2,My  experience  with  the  laptop  was  would  not  recommend  this.  I  purchased  this  for  daily  use.,negative
REV-103227,2025-10-28 11:41:00,website,returning_customer,fashion,running shoes,yes,2,I bought the running shoes and honestly it was better than expected. I bought it during the sale.in my case,positive
REV-104214,2026-02-13 12:04:00,mobile_app,new_customer,fashion,running shoes,no,3,About the running shoes: five stars from me. The packaging looked normal. 👎,positive
REV-103923,2025-11-15 08:00:00,mobile_app,new_customer,electronics,wireless earbuds,yes,3,battery life is impressive — this wireless earbuds was my recent purchase. I compared it with two other options. tbh,positive
REV-110469,2025-12-31 15:14:00,mobile_app,returning_customer,home,air fryer,yes,5,fast delivery and good packaging — this air fryer was my recent purchase. this was my first order from the app. still,positive
REV-111216,2025-10-06 14:05:00,mobile_app,returning_customer,beauty,sunscreen,yes,3,About the sunscreen: the product is okay. I bought it during the sale. honestly,neutral
REV-101401,2026-01-26 20:54:00,mobile_app,new_customer,home,water bottle,yes,4,would definitely recommend — this water bottle was my recent purchase. i ordered it last week. tbh,positive
REV-108931,2025-12-12 19:22:00,mobile_app,premium_customer,fashion,backpack,yes,4,My experience with the backpack was totally worth it. I needed it for work. btw,positive
REV-107703,2025-07-13 18:08:00,mobile_app,returning_customer,fashion,running shoes,yes,5,about the running shoes: battery life is impressive. i bought it during the sale.!!!,positive
REV-104979,2025-08-03 14:15:00,website,returning_customer,fashion,jeans,yes,4,I bought the jeans and honestly it was great purchase. The order arrived in three days. pls,positive
REV-103253,2025-01-31 15:21:00,mobile_app,returning_customer,beauty,face wash,yes,1,My  experience  with  the  face  wash  was  waste  of  money.  I  purchased  this  for  daily  use. honestly,negative
REV-112988,2025-08-22 07:29:00,mobile_app,returning_customer,beauty,shampoo,yes,2,About the shampoo: received the wrong product. The order arrived in three days. 👎,negative
REV-102661,2026-05-14 04:56:00,website,returning_customer,fashion,hoodie,no,4,My experience with the hoodie was five stars from me. I purchased this for daily use.for me,positive
REV-102158,2025-05-13 13:17:00,mobile_app,new_customer,electronics,wireless earbuds,yes,3,I  bought  the  wireless  earbuds  and  honestly  it  was  delivery  was  normal.  I  ordered  after  reading  other  reviews.but yeah,neutral
REV-108578,2026-02-09 05:15:00,social_media,new_customer,electronics,wireless earbuds,yes,1,about the wireless earbuds: very disappointed. the order arrived in three days.in my case,negative
REV-108088,2025-02-19 00:57:00,mobile_app,returning_customer,fashion,running shoes,yes,2,I bought the running shoes and honestly it was delivery was extremely late. I purchased this for daily use. 👎,negative
REV-100674,2025-12-05 19:38:00,mobile_app,new_customer,home,desk lamp,yes,3,My experience with the desk lamp was it works for now. This was my first order from the app. imo,neutral
REV-111431,2025-06-28 17:47:00,mobile_app,premium_customer,home,coffee maker,yes,2,My experience with the coffee maker was bad experience. I have used it for about a month.for me,negative
REV-107011,2026-06-21 19:11:00,mobile_app,premium_customer,beauty,sunscreen,yes,5,My experience with the sunscreen was excellent quality. I have used it for about a month. 👎,positive
REV-111035,2026-05-28 12:33:00,website,returning_customer,home,water bottle,yes,3,About the water bottle: does not work properly. This was a gift for my brother.for me,negative
REV-110197,2025-03-03 20:34:00,website,new_customer,home,desk lamp,yes,2,I bought the desk lamp and honestly it was easy to use. This was a gift for my brother.but yeah,positive
REV-103841,2025-03-16 09:54:00,website,new_customer,fashion,hoodie,no,3,About the hoodie: battery life is impressive. I purchased this for daily use.but yeah,positive
REV-101815,2025-02-09 12:20:00,website,new_customer,home,coffee maker,yes,3,My experience with the coffee maker was does the basic job. This was a gift for my brother.,neutral
REV-112517,2026-05-20 11:54:00,mobile_app,new_customer,electronics,wireless earbuds,yes,1,My experience with the wireless earbuds was does the basic job. I ordered after reading other reviews. 👎,neutral
REV-114804,2025-04-01 08:50:00,mobile_app,returning_customer,fashion,backpack,yes,4,the backpack was great purchase. i ordered after reading other reviews.!!!,positive
REV-102100,2025-05-11 20:43:00,mobile_app,new_customer,beauty,shampoo,no,3,About the shampoo: quality is acceptable. This was my first order from the app. 👎,neutral
REV-113264,2026-02-07 22:46:00,mobile_app,premium_customer,electronics,power bank,yes,1,My  experience  with  the  power  bank  was  very  disappointed.  The  order  arrived  in  three  days. still,negative
REV-106708,2025-07-15 01:09:00,mobile_app,returning_customer,home,coffee maker,yes,5,I bought the coffee maker and honestly it was smooth experience. I ordered after reading other reviews.for me,positive
REV-101673,2025-10-22 05:43:00,website,returning_customer,home,coffee maker,yes,5,arrived safely — this coffee maker was my recent purchase. I ordered it last week.,positive
REV-110293,2025-02-25 06:20:00,marketplace,returning_customer,fashion,jeans,yes,3,My experience with the jeans was it is as expected. I purchased this for daily use. 👍,neutral
REV-104213,2025-07-23 16:29:00,mobile_app,premium_customer,beauty,face wash,yes,3,About the face wash: fast delivery and good packaging. I compared it with two other options.,positive
REV-111331,2025-06-09 00:34:00,marketplace,returning_customer,electronics,power bank,yes,4,My experience with the power bank was excellent quality. I needed it for work.in my case,positive
REV-110930,2025-09-13 04:46:00,website,returning_customer,beauty,sunscreen,yes,2,My experience with the sunscreen was fast delivery and good packaging. I needed it for work. tbh,positive
REV-101548,2025-11-27 19:02:00,mobile_app,returning_customer,electronics,power bank,yes,1,My experience with the power bank was great purchase. This was a gift for my brother. 🙂,positive
REV-110861,2025-06-25 17:10:00,mobile_app,new_customer,home,air fryer,yes,4,About the air fryer: works perfectly. I compared it with two other options.,positive
REV-108547,2025-05-02 02:16:00,marketplace,returning_customer,beauty,face wash,yes,3,I bought the face wash and honestly it was excellent quality. This was my first order from the app.for me,positive
REV-105184,2025-07-26 18:17:00,website,returning_customer,electronics,wireless earbuds,yes,1,My experience with the wireless earbuds was terrible experience. I compared it with two other options.,negative
REV-101461,2025-07-26 23:18:00,mobile_app,returning_customer,electronics,laptop,no,5,About the laptop: great purchase. I ordered after reading other reviews. lol,positive
REV-114130,2025-12-13 05:17:00,website,returning_customer,,smartphone,yes,4,My experience with the smartphone was does not work properly. I ordered after reading other reviews. imo,negative
REV-103220,2025-06-05 22:29:00,marketplace,new_customer,fashion,jeans,yes,2,About  the  jeans:  very  disappointed.  This  was  my  first  order  from  the  app.,negative
REV-112686,2026-06-18 00:10:00,website,returning_customer,electronics,smartphone,yes,1,I bought the smartphone and honestly it was customer support was helpful. I compared it with two other options. 👎,positive
REV-113789,2025-09-18 08:06:00,mobile_app,returning_customer,beauty,face wash,no,4,My experience with the face wash was totally worth it. This was a gift for my brother.,positive
REV-107170,2025-10-22 08:33:00,mobile_app,premium_customer,beauty,face wash,no,4,The face wash was battery life is impressive. I needed it for work. 👎,positive
REV-107430,2025-04-15 03:57:00,mobile_app,returning_customer,electronics,bluetooth speaker,no,5,I bought the bluetooth speaker and honestly it was works perfectly. This was my first order from the app. imo,positive
REV-114354,2026-05-23 08:09:00,marketplace,returning_customer,fashion,running shoes,yes,4,The running shoes was fast delvery and good packaging. I needed it for work.for me,positive
REV-101751,2026-06-13 20:01:00,mobile_app,returning_customer,fashion,running shoes,yes,4,About the running shoes: fast delivery and good packaging. This was a gift for my brother. still,positive
REV-103976,2025-09-18 19:00:00,mobile_app,premium_customer,electronics,smartphone,no,3,About the smartphone: would definitely recommend. I ordered it last week.but yeah,positive
REV-108353,2025-06-27 04:30:00,marketplace,new_customer,home,office chair,yes,3,I bought the office chair and honestly it was very disappointed. I bought it during the sale. tbh,negative
REV-101772,2026-04-18 07:25:00,mobile_app,returning_customer,fashion,jeans,no,3,really happy with this — this jeans was my recent purchase. I ordered it last week. still,positive
REV-109388,2025-05-03 18:10:00,social_media,premium_customer,beauty,shampoo,yes,5,looks great — this shampoo was my recent purchase. I compared it with two other options.,positive
REV-110070,2025-05-28 21:57:00,website,premium_customer,electronics,wireless earbuds,no,3,The wireless earbuds was does the basic job. I needed it for work. honestly,neutral
REV-102016,2025-08-28 19:49:00,website,new_customer,home,coffee maker,yes,1,My experience with the coffee maker was waste of money. The packaging looked normal.in my case,negative
REV-102005,2025-07-21 14:50:00,website,premium_customer,electronics,power bank,yes,4,About the power bank: battery life is impressive. I ordered it last week.,positive
REV-103893,2026-02-10 08:22:00,website,returning_customer,beauty,sunscreen,yes,5,smooth  experience  —  this  sunscreen  was  my  recent  purchase.  i  compared  it  with  two  other  options. btw,positive
REV-103237,2026-01-02 02:52:00,marketplace,new_customer,home,desk lamp,yes,5,The desk lamp was better than expected. I needed it for work. 👍,positive
REV-104424,2025-01-23 04:14:00,mobile_app,new_customer,electronics,power bank,yes,4,great purchase — this power bank was my recent purchase. I have used it for about a month. imo,positive
REV-110270,2026-06-30 23:49:00,marketplace,returning_customer,electronics,bluetooth speaker,yes,2,About the bluetooth speaker: very disappointed. I ordered after reading other reviews.,negative
REV-108588,2025-06-15 01:16:00,mobile_app,returning_customer,fashion,running shoes,yes,5,better than expected — this running shoes was my recent purchase. I purchased this for daily use. 👎,positive
